ConfirmedForeignNational,ConfirmedIndianNational,Confirmed,Cured,Date,Deaths,Number of Records,Sno,State/UnionTerritory,Time
,,33,33,18-05-2020,0,1,2035,Andaman and Nicobar Islands,8:00 AM
,,2407,1456,18-05-2020,50,1,2036,Andhra Pradesh,8:00 AM
,,1,1,18-05-2020,0,1,2037,Arunachal Pradesh,8:00 AM
,,101,41,18-05-2020,2,1,2038,Assam,8:00 AM
,,1262,475,18-05-2020,8,1,2039,Bihar,8:00 AM
,,191,51,18-05-2020,3,1,2040,Chandigarh,8:00 AM
,,86,59,18-05-2020,0,1,2041,Chhattisgarh,8:00 AM
,,1,0,18-05-2020,0,1,2042,Dadar Nagar Haveli,8:00 AM
,,10054,4485,18-05-2020,160,1,2043,Delhi,8:00 AM
,,29,7,18-05-2020,0,1,2044,Goa,8:00 AM
,,11379,4499,18-05-2020,659,1,2045,Gujarat,8:00 AM
,,910,562,18-05-2020,14,1,2046,Haryana,8:00 AM
,,80,44,18-05-2020,3,1,2047,Himachal Pradesh,8:00 AM
,,1183,575,18-05-2020,13,1,2048,Jammu and Kashmir,8:00 AM
,,223,113,18-05-2020,3,1,2049,Jharkhand,8:00 AM
,,1147,509,18-05-2020,37,1,2050,Karnataka,8:00 AM
,,601,497,18-05-2020,4,1,2051,Kerala,8:00 AM
,,43,24,18-05-2020,0,1,2052,Ladakh,8:00 AM
,,4977,2403,18-05-2020,248,1,2053,Madhya Pradesh,8:00 AM
,,33053,7688,18-05-2020,1198,1,2054,Maharashtra,8:00 AM
,,7,2,18-05-2020,0,1,2055,Manipur,8:00 AM
,,13,11,18-05-2020,1,1,2056,Meghalaya,8:00 AM
,,1,1,18-05-2020,0,1,2057,Mizoram,8:00 AM
,,828,220,18-05-2020,4,1,2058,Odisha,8:00 AM
,,13,9,18-05-2020,1,1,2059,Puducherry,8:00 AM
,,1964,1366,18-05-2020,35,1,2060,Punjab,8:00 AM
,,5202,2992,18-05-2020,131,1,2061,Rajasthan,8:00 AM
,,11224,4172,18-05-2020,78,1,2062,Tamil Nadu,8:00 AM
,,1551,992,18-05-2020,34,1,2063,Telengana,8:00 AM
,,167,85,18-05-2020,0,1,2064,Tripura,8:00 AM
,,92,52,18-05-2020,1,1,2065,Uttarakhand,8:00 AM
,,4259,2441,18-05-2020,104,1,2066,Uttar Pradesh,8:00 AM
,,2677,959,18-05-2020,238,1,2067,West Bengal,8:00 AM
,,33,33,19-05-2020,0,1,2068,Andaman and Nicobar Islands,8:00 AM
,,2474,1552,19-05-2020,50,1,2069,Andhra Pradesh,8:00 AM
,,1,1,19-05-2020,0,1,2070,Arunachal Pradesh,8:00 AM
,,107,41,19-05-2020,2,1,2071,Assam,8:00 AM
,,1391,494,19-05-2020,9,1,2072,Bihar,8:00 AM
,,196,54,19-05-2020,3,1,2073,Chandigarh,8:00 AM
,,93,59,19-05-2020,0,1,2074,Chhattisgarh,8:00 AM
,,1,0,19-05-2020,0,1,2075,Dadar Nagar Haveli,8:00 AM
,,10054,4485,19-05-2020,168,1,2076,Delhi,8:00 AM
,,38,7,19-05-2020,0,1,2077,Goa,8:00 AM
,,11745,4804,19-05-2020,694,1,2078,Gujarat,8:00 AM
,,928,598,19-05-2020,14,1,2079,Haryana,8:00 AM
,,90,44,19-05-2020,3,1,2080,Himachal Pradesh,8:00 AM
,,1289,609,19-05-2020,15,1,2081,Jammu and Kashmir,8:00 AM
,,223,113,19-05-2020,3,1,2082,Jharkhand,8:00 AM
,,1246,530,19-05-2020,37,1,2083,Karnataka,8:00 AM
,,630,497,19-05-2020,4,1,2084,Kerala,8:00 AM
,,43,41,19-05-2020,0,1,2085,Ladakh,8:00 AM
,,5236,2435,19-05-2020,252,1,2086,Madhya Pradesh,8:00 AM
,,35058,8437,19-05-2020,1249,1,2087,Maharashtra,8:00 AM
,,7,2,19-05-2020,0,1,2088,Manipur,8:00 AM
,,13,11,19-05-2020,1,1,2089,Meghalaya,8:00 AM
,,1,1,19-05-2020,0,1,2090,Mizoram,8:00 AM
,,876,220,19-05-2020,4,1,2091,Odisha,8:00 AM
,,18,9,19-05-2020,1,1,2092,Puducherry,8:00 AM
,,1980,1547,19-05-2020,37,1,2093,Punjab,8:00 AM
,,5507,3218,19-05-2020,138,1,2094,Rajasthan,8:00 AM
,,11760,4406,19-05-2020,81,1,2095,Tamil Nadu,8:00 AM
,,1597,1000,19-05-2020,35,1,2096,Telengana,8:00 AM
,,167,85,19-05-2020,0,1,2097,Tripura,8:00 AM
,,93,52,19-05-2020,1,1,2098,Uttarakhand,8:00 AM
,,4605,2783,19-05-2020,118,1,2099,Uttar Pradesh,8:00 AM
,,2825,1006,19-05-2020,244,1,2100,West Bengal,8:00 AM
,,33,33,20-05-2020,0,1,2101,Andaman and Nicobar Islands,8:00 AM
,,2532,1621,20-05-2020,52,1,2102,Andhra Pradesh,8:00 AM
,,1,1,20-05-2020,0,1,2103,Arunachal Pradesh,8:00 AM
,,142,41,20-05-2020,4,1,2104,Assam,8:00 AM
,,1498,534,20-05-2020,9,1,2105,Bihar,8:00 AM
,,200,57,20-05-2020,3,1,2106,Chandigarh,8:00 AM
,,101,59,20-05-2020,0,1,2107,Chhattisgarh,8:00 AM
,,1,0,20-05-2020,0,1,2108,Dadar Nagar Haveli,8:00 AM
,,10554,4750,20-05-2020,168,1,2109,Delhi,8:00 AM
,,46,7,20-05-2020,0,1,2110,Goa,8:00 AM
,,12140,5043,20-05-2020,719,1,2111,Gujarat,8:00 AM
,,964,627,20-05-2020,14,1,2112,Haryana,8:00 AM
,,92,47,20-05-2020,3,1,2113,Himachal Pradesh,8:00 AM
,,1317,653,20-05-2020,17,1,2114,Jammu and Kashmir,8:00 AM
,,231,127,20-05-2020,3,1,2115,Jharkhand,8:00 AM
,,1397,544,20-05-2020,40,1,2116,Karnataka,8:00 AM
,,642,497,20-05-2020,4,1,2117,Kerala,8:00 AM
,,43,43,20-05-2020,0,1,2118,Ladakh,8:00 AM
,,5465,2630,20-05-2020,258,1,2119,Madhya Pradesh,8:00 AM
,,37136,9639,20-05-2020,1325,1,2120,Maharashtra,8:00 AM
,,9,2,20-05-2020,0,1,2121,Manipur,8:00 AM
,,13,12,20-05-2020,1,1,2122,Meghalaya,8:00 AM
,,1,1,20-05-2020,0,1,2123,Mizoram,8:00 AM
,,978,277,20-05-2020,5,1,2124,Odisha,8:00 AM
,,18,9,20-05-2020,1,1,2125,Puducherry,8:00 AM
,,2002,1642,20-05-2020,38,1,2126,Punjab,8:00 AM
,,5845,3337,20-05-2020,143,1,2127,Rajasthan,8:00 AM
,,12448,4895,20-05-2020,84,1,2128,Tamil Nadu,8:00 AM
,,1634,1010,20-05-2020,38,1,2129,Telengana,8:00 AM
,,173,116,20-05-2020,0,1,2130,Tripura,8:00 AM
,,111,52,20-05-2020,1,1,2131,Uttarakhand,8:00 AM
,,4926,2918,20-05-2020,123,1,2132,Uttar Pradesh,8:00 AM
,,2961,1074,20-05-2020,250,1,2133,West Bengal,8:00 AM
,,1096,0,20-05-2020,0,1,2134,Cases being reassigned to states,8:00 AM
,,33,33,21-05-2020,0,1,2135,Andaman and Nicobar Islands,8:00 AM
,,2602,1640,21-05-2020,53,1,2136,Andhra Pradesh,8:00 AM
,,1,1,21-05-2020,0,1,2137,Arunachal Pradesh,8:00 AM
,,170,48,21-05-2020,4,1,2138,Assam,8:00 AM
,,1674,571,21-05-2020,10,1,2139,Bihar,8:00 AM
,,202,57,21-05-2020,3,1,2140,Chandigarh,8:00 AM
,,115,59,21-05-2020,0,1,2141,Chhattisgarh,8:00 AM
,,1,0,21-05-2020,0,1,2142,Dadar Nagar Haveli,8:00 AM
,,11088,5192,21-05-2020,176,1,2143,Delhi,8:00 AM
,,50,7,21-05-2020,0,1,2144,Goa,8:00 AM
,,12537,5219,21-05-2020,749,1,2145,Gujarat,8:00 AM
,,993,648,21-05-2020,14,1,2146,Haryana,8:00 AM
,,110,54,21-05-2020,3,1,2147,Himachal Pradesh,8:00 AM
,,1390,678,21-05-2020,18,1,2148,Jammu and Kashmir,8:00 AM
,,231,127,21-05-2020,3,1,2149,Jharkhand,8:00 AM
,,1462,556,21-05-2020,41,1,2150,Karnataka,8:00 AM
,,666,502,21-05-2020,4,1,2151,Kerala,8:00 AM
,,44,43,21-05-2020,0,1,2152,Ladakh,8:00 AM
,,5735,2733,21-05-2020,267,1,2153,Madhya Pradesh,8:00 AM
,,39297,10318,21-05-2020,1390,1,2154,Maharashtra,8:00 AM
,,25,2,21-05-2020,0,1,2155,Manipur,8:00 AM
,,14,12,21-05-2020,1,1,2156,Meghalaya,8:00 AM
,,1,1,21-05-2020,0,1,2157,Mizoram,8:00 AM
,,1052,307,21-05-2020,6,1,2158,Odisha,8:00 AM
,,18,9,21-05-2020,0,1,2159,Puducherry,8:00 AM
,,2005,1794,21-05-2020,38,1,2160,Punjab,8:00 AM
,,6015,3404,21-05-2020,147,1,2161,Rajasthan,8:00 AM
,,13191,5882,21-05-2020,87,1,2162,Tamil Nadu,8:00 AM
,,1661,1015,21-05-2020,40,1,2163,Telengana,8:00 AM
,,173,133,21-05-2020,0,1,2164,Tripura,8:00 AM
,,122,53,21-05-2020,1,1,2165,Uttarakhand,8:00 AM
,,5175,3066,21-05-2020,127,1,2166,Uttar Pradesh,8:00 AM
,,3103,1136,21-05-2020,253,1,2167,West Bengal,8:00 AM
,,1403,0,21-05-2020,0,1,2168,Cases being reassigned to states,8:00 AM
,,33,33,22-05-2020,0,1,2169,Andaman and Nicobar Islands,8:00 AM
,,2647,1709,22-05-2020,53,1,2170,Andhra Pradesh,8:00 AM
,,1,1,22-05-2020,0,1,2171,Arunachal Pradesh,8:00 AM
,,203,54,22-05-2020,4,1,2172,Assam,8:00 AM
,,1982,593,22-05-2020,11,1,2173,Bihar,8:00 AM
,,217,139,22-05-2020,3,1,2174,Chandigarh,8:00 AM
,,128,59,22-05-2020,0,1,2175,Chhattisgarh,8:00 AM
,,1,0,22-05-2020,0,1,2176,Dadar Nagar Haveli,8:00 AM
,,11659,5567,22-05-2020,194,1,2177,Delhi,8:00 AM
,,52,7,22-05-2020,0,1,2178,Goa,8:00 AM
,,12905,5488,22-05-2020,773,1,2179,Gujarat,8:00 AM
,,1031,681,22-05-2020,15,1,2180,Haryana,8:00 AM
,,152,59,22-05-2020,3,1,2181,Himachal Pradesh,8:00 AM
,,1449,684,22-05-2020,20,1,2182,Jammu and Kashmir,8:00 AM
,,290,129,22-05-2020,3,1,2183,Jharkhand,8:00 AM
,,1605,571,22-05-2020,41,1,2184,Karnataka,8:00 AM
,,690,510,22-05-2020,4,1,2185,Kerala,8:00 AM
,,44,43,22-05-2020,0,1,2186,Ladakh,8:00 AM
,,5981,2843,22-05-2020,270,1,2187,Madhya Pradesh,8:00 AM
,,41642,11726,22-05-2020,1454,1,2188,Maharashtra,8:00 AM
,,25,2,22-05-2020,0,1,2189,Manipur,8:00 AM
,,14,12,22-05-2020,1,1,2190,Meghalaya,8:00 AM
,,1,1,22-05-2020,0,1,2191,Mizoram,8:00 AM
,,1103,393,22-05-2020,7,1,2192,Odisha,8:00 AM
,,20,10,22-05-2020,0,1,2193,Puducherry,8:00 AM
,,2028,1819,22-05-2020,39,1,2194,Punjab,8:00 AM
,,6227,3485,22-05-2020,151,1,2195,Rajasthan,8:00 AM
,,13967,6282,22-05-2020,94,1,2196,Tamil Nadu,8:00 AM
,,1699,1035,22-05-2020,45,1,2197,Telengana,8:00 AM
,,173,148,22-05-2020,0,1,2198,Tripura,8:00 AM
,,146,54,22-05-2020,1,1,2199,Uttarakhand,8:00 AM
,,5515,3204,22-05-2020,138,1,2200,Uttar Pradesh,8:00 AM
,,3197,1193,22-05-2020,259,1,2201,West Bengal,8:00 AM
,,1620,0,22-05-2020,0,1,2202,Cases being reassigned to states,8:00 AM
,,33,33,23-05-2020,0,1,2203,Andaman and Nicobar Islands,8:00 AM
,,2709,1763,23-05-2020,55,1,2204,Andhra Pradesh,8:00 AM
,,1,1,23-05-2020,0,1,2205,Arunachal Pradesh,8:00 AM
,,259,54,23-05-2020,4,1,2206,Assam,8:00 AM
,,2177,629,23-05-2020,11,1,2207,Bihar,8:00 AM
,,218,178,23-05-2020,3,1,2208,Chandigarh,8:00 AM
,,172,62,23-05-2020,0,1,2209,Chhattisgarh,8:00 AM
,,1,0,23-05-2020,0,1,2210,Dadar Nagar Haveli,8:00 AM
,,12319,5897,23-05-2020,208,1,2211,Delhi,8:00 AM
,,54,16,23-05-2020,0,1,2212,Goa,8:00 AM
,,13268,5880,23-05-2020,802,1,2213,Gujarat,8:00 AM
,,1067,706,23-05-2020,16,1,2214,Haryana,8:00 AM
,,168,59,23-05-2020,3,1,2215,Himachal Pradesh,8:00 AM
,,1489,720,23-05-2020,20,1,2216,Jammu and Kashmir,8:00 AM
,,308,136,23-05-2020,3,1,2217,Jharkhand,8:00 AM
,,1743,597,23-05-2020,41,1,2218,Karnataka,8:00 AM
,,732,512,23-05-2020,4,1,2219,Kerala,8:00 AM
,,44,43,23-05-2020,0,1,2220,Ladakh,8:00 AM
,,6170,3089,23-05-2020,272,1,2221,Madhya Pradesh,8:00 AM
,,44582,12583,23-05-2020,1517,1,2222,Maharashtra,8:00 AM
,,26,2,23-05-2020,0,1,2223,Manipur,8:00 AM
,,14,12,23-05-2020,1,1,2224,Meghalaya,8:00 AM
,,1,1,23-05-2020,0,1,2225,Mizoram,8:00 AM
,,1189,436,23-05-2020,7,1,2226,Odisha,8:00 AM
,,26,10,23-05-2020,0,1,2227,Puducherry,8:00 AM
,,2029,1847,23-05-2020,39,1,2228,Punjab,8:00 AM
,,6494,3680,23-05-2020,153,1,2229,Rajasthan,8:00 AM
,,14753,7128,23-05-2020,98,1,2230,Tamil Nadu,8:00 AM
,,1761,1043,23-05-2020,45,1,2231,Telengana,8:00 AM
,,175,152,23-05-2020,0,1,2232,Tripura,8:00 AM
,,153,56,23-05-2020,1,1,2233,Uttarakhand,8:00 AM
,,5735,3238,23-05-2020,152,1,2234,Uttar Pradesh,8:00 AM
,,3332,1221,23-05-2020,265,1,2235,West Bengal,8:00 AM
,,1899,0,23-05-2020,0,1,2236,Cases being reassigned to states,8:00 AM
,,33,33,24-05-2020,0,1,2237,Andaman and Nicobar Islands,8:00 AM
,,2757,1809,24-05-2020,56,1,2238,Andhra Pradesh,8:00 AM
,,1,1,24-05-2020,0,1,2239,Arunachal Pradesh,8:00 AM
,,329,55,24-05-2020,4,1,2240,Assam,8:00 AM
,,2380,653,24-05-2020,11,1,2241,Bihar,8:00 AM
,,225,179,24-05-2020,3,1,2242,Chandigarh,8:00 AM
,,214,64,24-05-2020,0,1,2243,Chhattisgarh,8:00 AM
,,2,0,24-05-2020,0,1,2244,Dadar Nagar Haveli,8:00 AM
,,12910,6267,24-05-2020,231,1,2245,Delhi,8:00 AM
,,55,16,24-05-2020,0,1,2246,Goa,8:00 AM
,,13664,6169,24-05-2020,829,1,2247,Gujarat,8:00 AM
,,1131,750,24-05-2020,16,1,2248,Haryana,8:00 AM
,,185,61,24-05-2020,3,1,2249,Himachal Pradesh,8:00 AM
,,1569,774,24-05-2020,21,1,2250,Jammu and Kashmir,8:00 AM
,,350,141,24-05-2020,4,1,2251,Jharkhand,8:00 AM
,,1959,608,24-05-2020,42,1,2252,Karnataka,8:00 AM
,,795,515,24-05-2020,4,1,2253,Kerala,8:00 AM
,,49,43,24-05-2020,0,1,2254,Ladakh,8:00 AM
,,6371,3267,24-05-2020,281,1,2255,Madhya Pradesh,8:00 AM
,,47190,13404,24-05-2020,1577,1,2256,Maharashtra,8:00 AM
,,29,4,24-05-2020,0,1,2257,Manipur,8:00 AM
,,14,12,24-05-2020,1,1,2258,Meghalaya,8:00 AM
,,1,1,24-05-2020,0,1,2259,Mizoram,8:00 AM
,,1269,497,24-05-2020,7,1,2260,Odisha,8:00 AM
,,26,10,24-05-2020,0,1,2261,Puducherry,8:00 AM
,,2045,1870,24-05-2020,39,1,2262,Punjab,8:00 AM
,,6742,3786,24-05-2020,160,1,2263,Rajasthan,8:00 AM
,,1,0,24-05-2020,0,1,2264,Sikkim,8:00 AM
,,15512,7491,24-05-2020,103,1,2265,Tamil Nadu,8:00 AM
,,1813,1065,24-05-2020,49,1,2266,Telengana,8:00 AM
,,189,153,24-05-2020,0,1,2267,Tripura,8:00 AM
,,244,56,24-05-2020,2,1,2268,Uttarakhand,8:00 AM
,,6017,3406,24-05-2020,155,1,2269,Uttar Pradesh,8:00 AM
,,3459,1281,24-05-2020,269,1,2270,West Bengal,8:00 AM
,,2338,0,24-05-2020,0,1,2271,Cases being reassigned to states,8:00 AM
,,33,33,25-05-2020,0,1,2272,Andaman and Nicobar Islands,8:00 AM
,,2823,1856,25-05-2020,56,1,2273,Andhra Pradesh,8:00 AM
,,1,1,25-05-2020,0,1,2274,Arunachal Pradesh,8:00 AM
,,378,55,25-05-2020,4,1,2275,Assam,8:00 AM
,,2587,702,25-05-2020,13,1,2276,Bihar,8:00 AM
,,238,186,25-05-2020,3,1,2277,Chandigarh,8:00 AM
,,252,67,25-05-2020,0,1,2278,Chhattisgarh,8:00 AM
,,2,0,25-05-2020,0,1,2279,Dadar Nagar Haveli,8:00 AM
,,13418,6540,25-05-2020,261,1,2280,Delhi,8:00 AM
,,66,19,25-05-2020,0,1,2281,Goa,8:00 AM
,,14056,6412,25-05-2020,858,1,2282,Gujarat,8:00 AM
,,1184,765,25-05-2020,16,1,2283,Haryana,8:00 AM
,,203,63,25-05-2020,3,1,2284,Himachal Pradesh,8:00 AM
,,1621,809,25-05-2020,21,1,2285,Jammu and Kashmir,8:00 AM
,,370,148,25-05-2020,4,1,2286,Jharkhand,8:00 AM
,,2089,654,25-05-2020,42,1,2287,Karnataka,8:00 AM
,,847,521,25-05-2020,4,1,2288,Kerala,8:00 AM
,,52,43,25-05-2020,0,1,2289,Ladakh,8:00 AM
,,6665,3408,25-05-2020,290,1,2290,Madhya Pradesh,8:00 AM
,,50231,14600,25-05-2020,1635,1,2291,Maharashtra,8:00 AM
,,32,4,25-05-2020,0,1,2292,Manipur,8:00 AM
,,14,12,25-05-2020,1,1,2293,Meghalaya,8:00 AM
,,1,1,25-05-2020,0,1,2294,Mizoram,8:00 AM
,,1336,550,25-05-2020,7,1,2295,Odisha,8:00 AM
,,41,12,25-05-2020,0,1,2296,Puducherry,8:00 AM
,,2060,1898,25-05-2020,40,1,2297,Punjab,8:00 AM
,,7028,3848,25-05-2020,163,1,2298,Rajasthan,8:00 AM
,,1,0,25-05-2020,0,1,2299,Sikkim,8:00 AM
,,16277,8324,25-05-2020,111,1,2300,Tamil Nadu,8:00 AM
,,1854,1090,25-05-2020,53,1,2301,Telengana,8:00 AM
,,191,165,25-05-2020,0,1,2302,Tripura,8:00 AM
,,317,58,25-05-2020,3,1,2303,Uttarakhand,8:00 AM
,,6268,3538,25-05-2020,161,1,2304,Uttar Pradesh,8:00 AM
,,3667,1339,25-05-2020,272,1,2305,West Bengal,8:00 AM
,,2642,0,25-05-2020,0,1,2306,Cases being reassigned to states,8:00 AM
,,33,33,26-05-2020,0,1,2307,Andaman and Nicobar Islands,8:00 AM
,,3110,1896,26-05-2020,56,1,2308,Andhra Pradesh,8:00 AM
,,2,1,26-05-2020,0,1,2309,Arunachal Pradesh,8:00 AM
,,526,62,26-05-2020,4,1,2310,Assam,8:00 AM
,,2730,749,26-05-2020,13,1,2311,Bihar,8:00 AM
,,238,186,26-05-2020,3,1,2312,Chandigarh,8:00 AM
,,291,72,26-05-2020,0,1,2313,Chhattisgarh,8:00 AM
,,2,0,26-05-2020,0,1,2314,Dadar Nagar Haveli,8:00 AM
,,14053,6771,26-05-2020,276,1,2315,Delhi,8:00 AM
,,67,19,26-05-2020,0,1,2316,Goa,8:00 AM
,,14460,6636,26-05-2020,888,1,2317,Gujarat,8:00 AM
,,1184,765,26-05-2020,16,1,2318,Haryana,8:00 AM
,,223,67,26-05-2020,5,1,2319,Himachal Pradesh,8:00 AM
,,1668,809,26-05-2020,23,1,2320,Jammu and Kashmir,8:00 AM
,,377,148,26-05-2020,4,1,2321,Jharkhand,8:00 AM
,,2182,705,26-05-2020,44,1,2322,Karnataka,8:00 AM
,,896,532,26-05-2020,5,1,2323,Kerala,8:00 AM
,,52,43,26-05-2020,0,1,2324,Ladakh,8:00 AM
,,6859,3571,26-05-2020,300,1,2325,Madhya Pradesh,8:00 AM
,,52667,15786,26-05-2020,1695,1,2326,Maharashtra,8:00 AM
,,39,4,26-05-2020,0,1,2327,Manipur,8:00 AM
,,14,12,26-05-2020,1,1,2328,Meghalaya,8:00 AM
,,1,1,26-05-2020,0,1,2329,Mizoram,8:00 AM
,,3,0,26-05-2020,0,1,2330,Nagaland,8:00 AM
,,1438,649,26-05-2020,7,1,2331,Odisha,8:00 AM
,,41,12,26-05-2020,0,1,2332,Puducherry,8:00 AM
,,2060,1898,26-05-2020,40,1,2333,Punjab,8:00 AM
,,7300,3951,26-05-2020,167,1,2334,Rajasthan,8:00 AM
,,1,0,26-05-2020,0,1,2335,Sikkim,8:00 AM
,,17082,8731,26-05-2020,118,1,2336,Tamil Nadu,8:00 AM
,,1920,1164,26-05-2020,56,1,2337,Telengana,8:00 AM
,,194,165,26-05-2020,0,1,2338,Tripura,8:00 AM
,,349,58,26-05-2020,3,1,2339,Uttarakhand,8:00 AM
,,6532,3581,26-05-2020,165,1,2340,Uttar Pradesh,8:00 AM
,,3816,1414,26-05-2020,278,1,2341,West Bengal,8:00 AM
,,2970,0,26-05-2020,0,1,2342,Cases being reassigned to states,8:00 AM
,,33,33,27-05-2020,0,1,2343,Andaman and Nicobar Islands,8:00 AM
,,3171,2009,27-05-2020,57,1,2344,Andhra Pradesh,8:00 AM
,,2,1,27-05-2020,0,1,2345,Arunachal Pradesh,8:00 AM
,,616,62,27-05-2020,4,1,2346,Assam,8:00 AM
,,2983,900,27-05-2020,13,1,2347,Bihar,8:00 AM
,,266,187,27-05-2020,4,1,2348,Chandigarh,8:00 AM
,,361,79,27-05-2020,0,1,2349,Chhattisgarh,8:00 AM
,,2,0,27-05-2020,0,1,2350,Dadar Nagar Haveli,8:00 AM
,,14465,7223,27-05-2020,288,1,2351,Delhi,8:00 AM
,,67,28,27-05-2020,0,1,2352,Goa,8:00 AM
,,14821,7139,27-05-2020,915,1,2353,Gujarat,8:00 AM
,,1305,824,27-05-2020,17,1,2354,Haryana,8:00 AM
,,247,67,27-05-2020,5,1,2355,Himachal Pradesh,8:00 AM
,,1759,833,27-05-2020,24,1,2356,Jammu and Kashmir,8:00 AM
,,426,175,27-05-2020,4,1,2357,Jharkhand,8:00 AM
,,2283,748,27-05-2020,44,1,2358,Karnataka,8:00 AM
,,963,542,27-05-2020,6,1,2359,Kerala,8:00 AM
,,53,43,27-05-2020,0,1,2360,Ladakh,8:00 AM
,,7024,3689,27-05-2020,305,1,2361,Madhya Pradesh,8:00 AM
,,54758,16954,27-05-2020,1792,1,2362,Maharashtra,8:00 AM
,,39,4,27-05-2020,0,1,2363,Manipur,8:00 AM
,,15,12,27-05-2020,1,1,2364,Meghalaya,8:00 AM
,,1,1,27-05-2020,0,1,2365,Mizoram,8:00 AM
,,4,0,27-05-2020,0,1,2366,Nagaland,8:00 AM
,,1517,733,27-05-2020,7,1,2367,Odisha,8:00 AM
,,46,12,27-05-2020,0,1,2368,Puducherry,8:00 AM
,,2106,1918,27-05-2020,40,1,2369,Punjab,8:00 AM
,,7536,4171,27-05-2020,170,1,2370,Rajasthan,8:00 AM
,,1,0,27-05-2020,0,1,2371,Sikkim,8:00 AM
,,17728,9342,27-05-2020,127,1,2372,Tamil Nadu,8:00 AM
,,1991,1284,27-05-2020,57,1,2373,Telengana,8:00 AM
,,207,165,27-05-2020,0,1,2374,Tripura,8:00 AM
,,401,64,27-05-2020,4,1,2375,Uttarakhand,8:00 AM
,,6548,3698,27-05-2020,170,1,2376,Uttar Pradesh,8:00 AM
,,4009,1486,27-05-2020,283,1,2377,West Bengal,8:00 AM
,,4013,0,27-05-2020,0,1,2378,Cases being reassigned to states,8:00 AM
,,33,33,28-05-2020,0,1,2379,Andaman and Nicobar Islands,8:00 AM
,,3171,2057,28-05-2020,58,1,2380,Andhra Pradesh,8:00 AM
,,2,1,28-05-2020,0,1,2381,Arunachal Pradesh,8:00 AM
,,781,87,28-05-2020,4,1,2382,Assam,8:00 AM
,,3061,1083,28-05-2020,15,1,2383,Bihar,8:00 AM
,,279,187,28-05-2020,4,1,2384,Chandigarh,8:00 AM
,,369,83,28-05-2020,0,1,2385,Chhattisgarh,8:00 AM
,,2,0,28-05-2020,0,1,2386,Dadar Nagar Haveli,8:00 AM
,,15257,7264,28-05-2020,303,1,2387,Delhi,8:00 AM
,,68,37,28-05-2020,0,1,2388,Goa,8:00 AM
,,15195,7549,28-05-2020,938,1,2389,Gujarat,8:00 AM
,,1381,838,28-05-2020,18,1,2390,Haryana,8:00 AM
,,273,70,28-05-2020,5,1,2391,Himachal Pradesh,8:00 AM
,,1921,854,28-05-2020,26,1,2392,Jammu and Kashmir,8:00 AM
,,448,185,28-05-2020,4,1,2393,Jharkhand,8:00 AM
,,2418,781,28-05-2020,47,1,2394,Karnataka,8:00 AM
,,1004,552,28-05-2020,7,1,2395,Kerala,8:00 AM
,,53,43,28-05-2020,0,1,2396,Ladakh,8:00 AM
,,7261,3927,28-05-2020,313,1,2397,Madhya Pradesh,8:00 AM
,,56948,17918,28-05-2020,1897,1,2398,Maharashtra,8:00 AM
,,44,4,28-05-2020,0,1,2399,Manipur,8:00 AM
,,20,12,28-05-2020,1,1,2400,Meghalaya,8:00 AM
,,1,1,28-05-2020,0,1,2401,Mizoram,8:00 AM
,,4,0,28-05-2020,0,1,2402,Nagaland,8:00 AM
,,1593,733,28-05-2020,7,1,2403,Odisha,8:00 AM
,,46,12,28-05-2020,0,1,2404,Puducherry,8:00 AM
,,2139,1918,28-05-2020,40,1,2405,Punjab,8:00 AM
,,7703,4457,28-05-2020,173,1,2406,Rajasthan,8:00 AM
,,1,0,28-05-2020,0,1,2407,Sikkim,8:00 AM
,,18545,9909,28-05-2020,133,1,2408,Tamil Nadu,8:00 AM
,,2098,1284,28-05-2020,63,1,2409,Telengana,8:00 AM
,,230,165,28-05-2020,0,1,2410,Tripura,8:00 AM
,,469,79,28-05-2020,4,1,2411,Uttarakhand,8:00 AM
,,6991,3991,28-05-2020,182,1,2412,Uttar Pradesh,8:00 AM
,,4192,1578,28-05-2020,289,1,2413,West Bengal,8:00 AM
,,4332,0,28-05-2020,0,1,2414,Cases being reassigned to states,8:00 AM
,,33,33,29-05-2020,0,1,2415,Andaman and Nicobar Islands,8:00 AM
,,3251,2125,29-05-2020,59,1,2416,Andhra Pradesh,8:00 AM
,,3,1,29-05-2020,0,1,2417,Arunachal Pradesh,8:00 AM
,,856,104,29-05-2020,4,1,2418,Assam,8:00 AM
,,3296,1211,29-05-2020,15,1,2419,Bihar,8:00 AM
,,288,189,29-05-2020,4,1,2420,Chandigarh,8:00 AM
,,399,83,29-05-2020,0,1,2421,Chhattisgarh,8:00 AM
,,2,0,29-05-2020,0,1,2422,Dadar Nagar Haveli,8:00 AM
,,16281,7495,29-05-2020,316,1,2423,Delhi,8:00 AM
,,69,38,29-05-2020,0,1,2424,Goa,8:00 AM
,,15562,8003,29-05-2020,960,1,2425,Gujarat,8:00 AM
,,1504,881,29-05-2020,19,1,2426,Haryana,8:00 AM
,,276,70,29-05-2020,5,1,2427,Himachal Pradesh,8:00 AM
,,2036,859,29-05-2020,27,1,2428,Jammu and Kashmir,8:00 AM
,,469,212,29-05-2020,4,1,2429,Jharkhand,8:00 AM
,,2533,834,29-05-2020,47,1,2430,Karnataka,8:00 AM
